name,id,folder
VOL01,258651,0001
VOL02,258652,0002
VOL03,258653,0003
VOL04,258654,0004
VOL05,258655,0005
VOL06,258656,0006
VOL07,258657,0007
VOL08,258658,0008
VOL09,258659,0009
VOL10,258660,0010
VOL11,258661,0011
VOL12,258662,0012
外传之永远之恋,258663,0013
番外篇,258664,0014
